;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;
ENG_1844;Sudd;;;;;;;;;;;;x;;;;;;;;;;;;;;;
ETH_1852;Begemder;;;;;;;;;;;;x;;;;;;;;;;;;;;;
ETH_1853;Tigray;;;;;;;;;;;;x;;;;;;;;;;;;;;;
ETH_1859;Shewa;;;;;;;;;;;;x;;;;;;;;;;;;;;;
ETH_1862;Gibe;;;;;;;;;;;;x;;;;;;;;;;;;;;;
ETH_1865;Hararghe;;;;;;;;;;;;x;;;;;;;;;;;;;;;
SOM_1868;Somalia;;;;;;;;;;;;x;;;;;;;;;;;;;;;
SOM_1872;Somaliland;;;;;;;;;;;;x;;;;;;;;;;;;;;;
ASH_1909;Gold Coast;;;;;;;;;;;;x;;;;;;;;;;;;;;;
SOK_1934;Biafra;;;;;;;;;;;;x;;;;;;;;;;;;;;;
SOK_1937;Tukari;;;;;;;;;;;;x;;;;;;;;;;;;;;;
SOK_1945;Kano;;;;;;;;;;;;x;;;;;;;;;;;;;;;
SPA_1955;Equatorial Guinea;;;;;;;;;;;;x;;;;;;;;;;;;;;;
SOK_1963;Adamawa;;;;;;;;;;;;x;;;;;;;;;;;;;;;
FRA_1970;Bangassou;;;;;;;;;;;;x;;;;;;;;;;;;;;;
BEL_1996;Congo Orientale;;;;;;;;;;;;x;;;;;;;;;;;;;;;
BEL_2034;Ruanda-Urundi;;;;;;;;;;;;x;;;;;;;;;;;;;;;
ENG_2036;Zanzibar;;;;;;;;;;;;x;;;;;;;;;;;;;;;
ENG_2044;Tanganyika;;;;;;;;;;;;x;;;;;;;;;;;;;;;
ENG_2048;Zanzibar;;;;;;;;;;;;x;;;;;;;;;;;;;;;
ENG_2067;Nyasaland;;;;;;;;;;;;x;;;;;;;;;;;;;;;
ENG_2068;Mashonaland;;;;;;;;;;;;x;;;;;;;;;;;;;;;
ENG_2071;Matabeleland;;;;;;;;;;;;x;;;;;;;;;;;;;;;
ENG_2094;Kimberley;;;;;;;;;;;;x;;;;;;;;;;;;;;;
UCA_2193;Honduras;;;;;;;;;;;;x;;;;;;;;;;;;;;;
CHI_2221;South Jiangsu;;;;;;;;;;;;x;;;;;;;;;;;;;;;
NET_2235;Leeward Antilles;;;;;;;;;;;;x;;;;;;;;;;;;;;;
PEU_2308;Arica;;;;;;;;;;;;x;;;;;;;;;;;;;;;
BOL_2309;Antofagasta;;;;;;;;;;;;x;;;;;;;;;;;;;;;
ARG_2360;Entre Rios;;;;;;;;;;;;x;;;;;;;;;;;;;;;
ARG_2374;Catamarca;;;;;;;;;;;;x;;;;;;;;;;;;;;;
BRZ_2421;Goiás;;;;;;;;;;;;x;;;;;;;;;;;;;;;
BRZ_2461;Santa Catarina;;;;;;;;;;;;x;;;;;;;;;;;;;;;
AST_2534;Solomon Islands;;;;;;;;;;;;x;;;;;;;;;;;;;;;
AST_2535;Melanesian Islands;;;;;;;;;;;;x;;;;;;;;;;;;;;;
AUS_2538;Vojvodina;;;;;;;;;;;;x;;;;;;;;;;;;;;;
TON_2540;Tonga;;;;;;;;;;;;x;;;;;;;;;;;;;;;
USA_2543;Samoa;;;;;;;;;;;;x;;;;;;;;;;;;;;;
RUS_2587;Kola;;;;;;;;;;;;x;;;;;;;;;;;;;;;
CHI_2678;Outer Mongolia;;;;;;;;;;;;x;;;;;;;;;;;;;;;
MYS_1314;Karnataka;;;;;;;;;;;;x;;;;;;;;;;;;;;;
ENG_1297;Maharashtra;;;;;;;;;;;;x;;;;;;;;;;;;;;;
CHI_1494;Eastern Guangdong;;;;;;;;;;;;x;;;;;;;;;;;;;;;
CHI_1550;Southern Jiangxi;;;;;;;;;;;;x;;;;;;;;;;;;;;;
CHI_1539;Central Jiangsu;;;;;;;;;;;;x;;;;;;;;;;;;;;;
CHI_1523;Chongqing;;;;;;;;;;;;x;;;;;;;;;;;;;;;
CHI_1581;East Sichuan;;;;;;;;;;;;x;;;;;;;;;;;;;;;
KOR_1635;Jeolla;;;;;;;;;;;;x;;;;;;;;;;;;;;;
